Sequencing Run	Viral genome	Viral name	Virus genome length	Paired read count	Covered bases
SRR23971420	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	1	43
SRR23971420	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	6	222
SRR23971420	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	239	1468
SRR23971420	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	171	992
SRR23971420	NC_001539.1	Canine_parvovirus,_complete_genome	5323	247	4050
SRR23971420	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	4	172
SRR23971420	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1	43
SRR23971420	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	12	373
SRR23971420	NC_038922.1	Avian_sarcoma_virus_CT10_genomic_sequence	2428	108	624
SRR23971420	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	34	991
SRR23971420	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	134	5453
SRR23971420	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	1	43
SRR23971420	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	5	198
SRR23971420	NC_002188.1	Fowlpox_virus,_complete_genome	288539	3	129
SRR23971420	NC_004442.1	Canine_minute_virus,_complete_genome	5097	1	43
SRR23971420	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	178	1327
SRR23971583	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	122	11412
SRR23971583	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	78	4255
SRR23971583	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	112
SRR23971583	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	6	490
SRR23971583	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	2	160
SRR23971583	NC_032811.1	Hubei_unio_douglasiae_virus_2_strain_WHBL72658_hypothetical_protein_1,_hypothetical_protein_2,_and_hypothetical_protein_3_genes,_complete_cds	4431	5	744
SRR23971588	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1	93
SRR23971588	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	9	822
SRR23971588	OM451195.1	MAG:_Hedgehog_dicipivirus_2_isolate_HeN-F3_polyprotein_P2/P3_gene,_complete_cds	8598	11	721
SRR23971463	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	4	129
SRR23971463	NC_011765.1	European_hedgehog_papillomavirus,_complete_genome	8256	1	43
SRR23971463	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	12	258
SRR23971463	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	2	86
SRR23971463	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	4	129
SRR23971463	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	4	86
SRR23971463	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	7	258
SRR23971463	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	43
SRR23971463	NC_001539.1	Canine_parvovirus,_complete_genome	5323	1336	4278
SRR23971463	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	18	400
SRR23971463	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	4	129
SRR23971463	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	43
SRR23971463	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	2	86
SRR23971463	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	1	43
SRR23971463	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	36	1179
SRR23971463	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	43
SRR23971463	NC_002188.1	Fowlpox_virus,_complete_genome	288539	34	960
SRR23971463	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	1	43
SRR23971543	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	1	148
SRR23971543	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	3	306
SRR23971543	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	1	103
SRR23971543	NC_001539.1	Canine_parvovirus,_complete_genome	5323	19	2214
SRR23971425	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	1	43
SRR23971425	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	2	86
SRR23971425	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	43
SRR23971425	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	2	86
SRR23971425	NC_001457.1	Human_papillomavirus_type_4,_complete_genome	7353	1	43
SRR23971425	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	86
SRR23971425	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	1	43
SRR23971425	NC_001539.1	Canine_parvovirus,_complete_genome	5323	162	3450
SRR23971425	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	1	43
SRR23971425	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1	43
SRR23971425	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	6	258
SRR23971425	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	3	129
SRR23971425	NC_002577.1	Gallid_herpesvirus_3,_complete_genome	164270	1	43
SRR23971425	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	69	2838
SRR23971425	NC_002188.1	Fowlpox_virus,_complete_genome	288539	3	129
SRR23971425	NC_004442.1	Canine_minute_virus,_complete_genome	5097	4	114
SRR23971425	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	4	172
SRR23971425	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	2	86
SRR23971460	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	51	1588
SRR23971460	NC_001943.1	Human_astrovirus,_complete_genome	6813	35	786
SRR23971460	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	9	518
SRR23971460	NC_032927.1	Hubei_tombus-like_virus_19_strain_WHCCII13323_hypothetical_protein_1,_hypothetical_protein_2,_hypothetical_protein_3,_and_hypothetical_protein_4_genes,_complete_cds	4917	4	460
SRR23971460	NC_001539.1	Canine_parvovirus,_complete_genome	5323	31	530
SRR23971460	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	18556	6122
SRR23971460	NC_022249.1	Feline_astrovirus_2_strain_1637F,_complete_genome	6795	2	279
SRR23971460	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	19	1214
SRR23971460	NC_004442.1	Canine_minute_virus,_complete_genome	5097	12	279
SRR23971460	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	1	93
SRR23971519	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	43
SRR23971519	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	86
SRR23971519	NC_021472.1	Felis_catus_papillomavirus-3,_complete_genome	7583	3	129
SRR23971519	NC_001539.1	Canine_parvovirus,_complete_genome	5323	72	2111
SRR23971519	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	17	291
SRR23971519	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	3	129
SRR23971519	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	1	43
SRR23971519	NC_018401.1	Gyrovirus_4,_complete_genome	2034	1	43
SRR23971519	NC_004442.1	Canine_minute_virus,_complete_genome	5097	11	458
SRR23971519	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	1	43
SRR23971519	NC_040573.1	Myocastor_coypus_polyomavirus_1,_complete_genome	5422	2	83
SRR23971526	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	3	129
SRR23971526	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	20	744
SRR23971526	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	3	121
SRR23971526	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	6	258
SRR23971526	OM451213.1	MAG:_Erinaceus_hedgehog_coronavirus_HKU31_isolate_HeB-MO1_ORF1ab,_spike_protein,_hypothetical_protein,_envelop_protein,_membrane_protein,_and_nucleocapsid_protein_genes,_complete_cds	29920	15	521
SRR23971526	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	4	172
SRR23971526	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	2	86
SRR23971526	NC_001457.1	Human_papillomavirus_type_4,_complete_genome	7353	1	43
SRR23971526	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	5	215
SRR23971526	OM451212.1	MAG:_Erinaceus_hedgehog_coronavirus_HKU31_isolate_HeN-F3_ORF1ab,_spike_protein,_and_hypothetical_protein_genes,_complete_cds;_envelop_protein_and_membrane_protein_genes,_partial_cds;_and_nucleocapsid_protein_gene,_complete_cds	29858	8	341
SRR23971526	NC_043404.1	Avian_myeloblastosis_virus_RNA-dependent_DNA_polymerase_gene,_partial_cds;_transforming_protein_gene,_complete_cds;_and_long_terminal_repeat,_complete_sequence	1928	1	43
SRR23971526	NC_021472.1	Felis_catus_papillomavirus-3,_complete_genome	7583	9	333
SRR23971526	NC_001539.1	Canine_parvovirus,_complete_genome	5323	376	3960
SRR23971526	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	11	384
SRR23971526	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	3	129
SRR23971526	NC_015396.1	Avian_gyrovirus_2,_complete_genome	2383	3	129
SRR23971526	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	5	215
SRR23971526	NC_002188.1	Fowlpox_virus,_complete_genome	288539	1	43
SRR23971526	NC_004442.1	Canine_minute_virus,_complete_genome	5097	62	1991
SRR23971526	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	19	731
SRR23971526	NC_001866.1	Avian_myelocytomatosis_virus,_complete_genome	3392	1	43
SRR23971526	NC_022373.1	Felis_catus_papillomavirus_4_isolate_MY-3,_complete_genome	7616	1	43
SRR23971526	NC_040573.1	Myocastor_coypus_polyomavirus_1,_complete_genome	5422	1376	4838
SRR23971560	NC_001539.1	Canine_parvovirus,_complete_genome	5323	3	93
SRR23971560	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	36	1865
SRR23971560	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	1	159
SRR23971560	NC_032965.1	Hubei_tombus-like_virus_2_strain_WHSFII19265_hypothetical_protein_1,_hypothetical_protein_2,_hypothetical_protein_3,_and_hypothetical_protein_4_genes,_complete_cds	5510	1	186
SRR23971560	NC_032811.1	Hubei_unio_douglasiae_virus_2_strain_WHBL72658_hypothetical_protein_1,_hypothetical_protein_2,_and_hypothetical_protein_3_genes,_complete_cds	4431	3	93
SRR23971433	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	1	147
SRR23971433	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	2	233
SRR23971433	AC_000013.1	Fowl_adenovirus_D,_complete_genome	45063	2	234
SRR23971433	NC_001539.1	Canine_parvovirus,_complete_genome	5323	10	1066
SRR23971433	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	98
SRR23971459	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1277	5930
SRR23971459	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	20	1121
SRR23971459	NC_033156.1	Wenzhou_gastropodes_virus_1_strain_WZSLuoI86017_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	9309	2	143
SRR23971459	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	1	93
SRR23971459	NC_014793.1	Mud_crab_dicistrovirus,_complete_genome	10436	8	386
SRR23971446	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	2	45
SRR23971443	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	11	1502
SRR23971443	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	147	1792
SRR23971467	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	43
SRR23971467	NC_017940.1	European_sheatfish_virus,_complete_genome	127732	2	86
SRR23971467	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	1	43
SRR23971467	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	1	43
SRR23971467	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	1	43
SRR23971467	OM451183.1	MAG:_Civet_kobuvirus_isolate_SC-F3_polyprotein_gene,_complete_cds	8146	1	43
SRR23971467	NC_001539.1	Canine_parvovirus,_complete_genome	5323	89	2465
SRR23971467	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	5	210
SRR23971467	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1	43
SRR23971467	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	1	43
SRR23971467	NC_039194.1	Avian_paramyxovirus_6_strain_APMV-6/Goose/FarEast/4440/2003,_complete_genome	16236	1	43
SRR23971467	NC_001344.1	Duck_hepatitis_B_virus,_complete_genome	3027	1	43
SRR23971467	OM451116.1	MAG:_Civet_astrovirus_isolate_SC-F1_nonstructural_protein_gene,_partial_cds;_and_capsid_protein_precursor,_gene,_complete_cds	6845	20	664
SRR23971493	NC_026011.1	Betacoronavirus_HKU24_strain_HKU24-R05005I,_complete_genome	31249	3	279
SRR23971493	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	3	465
SRR23971493	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	155	4540
SRR23971493	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	23	1826
SRR23971493	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	2	371
SRR23971492	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	89	3594
SRR23971492	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	1	43
SRR23971492	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	1	43
SRR23971492	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	306	12192
SRR23971492	NC_001539.1	Canine_parvovirus,_complete_genome	5323	2	86
SRR23971492	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1	43
SRR23971492	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	39	1096
SRR23971434	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	27	3293
SRR23971434	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	1	93
SRR23971490	NC_011765.1	European_hedgehog_papillomavirus,_complete_genome	8256	1	43
SRR23971490	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	1	43
SRR23971490	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	5	172
SRR23971490	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	4	90
SRR23971490	NC_001618.1	UR2_sarcoma_virus,_complete_genome	3166	1	43
SRR23971490	NC_001539.1	Canine_parvovirus,_complete_genome	5323	8	301
SRR23971490	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	7	180
SRR23971490	OM451162.1	MAG:_Hedgehog_chapparvovirus_6_isolate_HeN-F2_genomic_sequence	4461	1	43
SRR23971490	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	5	215
SRR23971490	NC_006148.1	Snake_parvovirus_1,_complete_genome	4432	41	258
SRR23971528	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	14	325
SRR23971528	OM451123.1	MAG:_Canine_coronavirus_isolate_HeB-G1,_complete_genome	29340	11	344
SRR23971528	NC_040533.1	Lupine_bocavirus_isolate_South_Douro,_complete_genome	5228	1	43
SRR23971528	NC_025825.1	Raccoon_dog_amdovirus_isolate_HS-R_NS1,_NS2,_NS3,_VP1,_and_VP2_genes,_complete_cds	4928	17	646
SRR23971528	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	4	172
SRR23971528	OM451182.1	MAG:_Canine_kobuvirus_isolate_JX-MO1_polyprotein_gene,_complete_cds	8315	3	129
SRR23971528	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	2	86
SRR23971528	OM451141.1	MAG:_Hedgehog_bocavirus_isolate_HeN-F1_nonstructural_protein_1,_NP1,_and_structural_protein_3_genes,_complete_cds	5373	5	172
SRR23971528	NC_022789.1	Gyrovirus_Tu789,_complete_genome	2282	1	43
SRR23971528	NC_005889.1	Bovine_adeno-associated_virus,_complete_genome	4693	6	252
SRR23971528	NC_001543.1	Rabbit_hemorrhagic_disease_virus-FRG,_complete_genome	7437	4	172
SRR23971528	NC_001427.1	Chicken_anemia_virus,_complete_genome	2319	3	129
SRR23971528	OM451183.1	MAG:_Civet_kobuvirus_isolate_SC-F3_polyprotein_gene,_complete_cds	8146	1	43
SRR23971528	NC_021472.1	Felis_catus_papillomavirus-3,_complete_genome	7583	68	2304
SRR23971528	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	2	43
SRR23971528	NC_001539.1	Canine_parvovirus,_complete_genome	5323	4683	4450
SRR23971528	NC_002361.1	Columbid_circovirus_(CoCV),_complete_genome	2037	35	599
SRR23971528	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	6	258
SRR23971528	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	5	172
SRR23971528	NC_001806.2	Human_herpesvirus_1_strain_17,_complete_genome	152222	1	43
SRR23971528	NC_046963.1	Guangdong_red-banded_snake_torovirus_strain_LPSF30546_1ab_protein,_spike_protein,_hypothetical_protein,_and_putative_glycoprotein_genes,_complete_cds	30859	1	43
SRR23971528	NC_001623.1	Autographa_californica_nucleopolyhedrovirus,_complete_genome	133894	1	43
SRR23971528	OM451122.1	MAG:_Canine_coronavirus_isolate_SD-F3,_complete_genome	29309	4	172
SRR23971528	NC_024446.1	Penguinpox_virus_isolate_PSan92,_complete_genome	306862	1	43
SRR23971528	NC_038538.1	Porcine_bocavirus_H18,_partial_genome	5267	1	43
SRR23971528	NC_004442.1	Canine_minute_virus,_complete_genome	5097	284	3719
SRR23971528	NC_002306.3	Feline_infectious_peritonitis_virus,_complete_genome	29355	1	43
SRR23971528	NC_027708.1	Skunk_adenovirus_PB1,_complete_genome	31848	24	1030
SRR23971528	NC_022373.1	Felis_catus_papillomavirus_4_isolate_MY-3,_complete_genome	7616	1	43
SRR23971528	NC_040604.1	Rodent_papillomavirus_isolate_RtRn-PV/GD2014,_complete_genome	7373	1	43
SRR23971528	NC_040573.1	Myocastor_coypus_polyomavirus_1,_complete_genome	5422	6	153
SRR23971528	NC_038861.1	Transmissible_gastroenteritis_virus_complete_genome,_genomic_RNA	28586	3	127
SRR23971572	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	1	186
SRR23971572	NC_045512.2	Severe_acute_respiratory_syndrome_coronavirus_2_isolate_Wuhan-Hu-1,_complete_genome	29903	166	11022
SRR23971572	NC_003225.3	White_spot_syndrome_virus_strain_CN01,_complete_genome	309286	535	60394
SRR23971572	NC_055165.1	Shrimp_hemocyte_iridescent_virus_isolate_20141215,_complete_genome	165809	103	12645
SRR23971572	NC_001539.1	Canine_parvovirus,_complete_genome	5323	8	1027
SRR23971572	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	299	5677
SRR23971572	NC_017083.1	Rabbit_coronavirus_HKU14,_complete_genome	31100	1	186
SRR23971572	NC_001806.2	Human_herpesvirus_1_strain_17,_complete_genome	152222	3	437
SRR23971572	NC_008514.1	Siniperca_chuatsi_rhabdovirus,_complete_genome	11545	5	536
SRR23971572	NC_022089.1	Parvovirus_NIH-CQV_putative_15-kDa_protein,_putative_replication_associated_protein_(rep),_and_putative_capsid_protein_(cap)_genes,_complete_cds	3780	2	227
SRR23971572	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	35547	9394
SRR23971445	NC_034971.1	Canine_kobuvirus_isolate_SMCD-59,_complete_genome	8216	29	136
SRR23971445	OM451185.1	MAG:_Marmot_kobuvirus_isolate_JS-TNA1_polyprotein_gene,_complete_cds	8193	31	254
SRR23971445	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	1165	2275
SRR23971445	OQ297694.1	MAG:_Bamboo_rat_coronavirus_isolate_GX/GX19-89/2019,_complete_genome	31168	846	1849
SRR23971458	NC_032481.1	Beihai_mollusks_virus_2_strain_WZSLuoI86113_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	9054	14	1356
SRR23971458	NC_040594.1	Picalivirus_A_isolate_PicaV-A,_complete_genome	8966	3	93
SRR23971458	NC_026011.1	Betacoronavirus_HKU24_strain_HKU24-R05005I,_complete_genome	31249	1	93
SRR23971458	NC_038305.1	Boone_cardiovirus_1_isolate_BCV-1_polyprotein_gene,_complete_cds	8530	3	321
SRR23971458	NC_003630.1	Pepper_mild_mottle_virus,_complete_genome	6357	27583	6124
SRR23971458	NC_032129.1	Beihai_mollusks_virus_1_strain_WZSLuoI86140_hypothetical_protein_1_and_hypothetical_protein_2_genes,_complete_cds	8805	2	93
SRR23971458	NC_032730.1	Lucheng_Rn_rat_coronavirus_isolate_Lucheng-19,_complete_genome	28763	2	279
SRR23971458	NC_014793.1	Mud_crab_dicistrovirus,_complete_genome	10436	3	93
SRR23971458	NC_032852.1	Wenzhou_shrimp_virus_8_strain_shrimp14543_hypothetical_protein_gene,_complete_cds	10445	17	465
SRR23971458	NC_032811.1	Hubei_unio_douglasiae_virus_2_strain_WHBL72658_hypothetical_protein_1,_hypothetical_protein_2,_and_hypothetical_protein_3_genes,_complete_cds	4431	1	186
SRR23971421	NC_002229.3	Gallid_herpesvirus_2,_complete_genome	177874	12	516
SRR23971421	NC_031503.1	Pigeon_adenovirus_2_isolate_YPDS-Y-V1.A19.11-2013,_complete_genome	41981	5	213
SRR23971421	NC_022789.1	Gyrovirus_Tu789,_complete_genome	2282	1	43
SRR23971421	NC_014969.1	Fowl_adenovirus_E,_complete_genome	44055	4	129
